SDSS_objID,redshift,M_r,M_r_err,gr,gr_err,logab,fracDeV,red
587729752747999780,0.0363,-20.51,0.00,0.342,0.015,0.061,0.00,0
588011124649492505,0.0504,-21.82,0.00,0.542,0.015,0.038,0.45,0
588018091082252625,0.0538,-20.80,0.01,0.432,0.018,0.108,0.12,0
587732054857547989,0.0795,-21.54,0.01,0.658,0.018,0.141,0.40,0
587735347484229655,0.0632,-21.59,0.01,0.511,0.018,0.109,0.04,0
588848900470407502,0.0733,-20.82,0.03,0.432,0.062,0.085,0.17,0
587731174382568049,0.0344,-20.77,0.00,0.568,0.016,0.122,0.01,0
587741601495056486,0.0510,-20.19,0.01,0.423,0.024,0.025,0.05,0
587741601500627063,0.0726,-21.11,0.01,0.476,0.021,0.072,0.07,0
587729781736342028,0.0617,-21.28,0.01,0.495,0.019,0.098,0.03,0
587735695904866395,0.0670,-22.20,0.00,0.642,0.016,0.074,0.50,0
587733412062822525,0.0707,-20.88,0.01,0.447,0.022,0.163,0.18,0
587732483810197608,0.0567,-21.71,0.00,0.521,0.015,0.041,0.39,0
587730773891285162,0.0810,-20.71,0.01,0.447,0.030,0.081,0.15,0
587734623240585412,0.0397,-20.61,0.01,0.564,0.016,0.035,0.11,0
587733604267065770,0.0598,-21.26,0.00,0.460,0.015,0.183,0.19,0
588017978357317648,0.0573,-20.48,0.05,0.477,0.417,0.097,0.11,0
587741391035957422,0.0433,-21.28,0.00,0.576,0.015,0.136,0.19,0
588009372834005142,0.0800,-21.17,0.01,0.472,0.023,0.063,0.02,0
587727227838136451,0.0840,-21.66,0.01,0.577,0.022,0.060,0.14,0
587729777449959782,0.0365,-21.05,0.01,0.430,0.020,0.016,0.00,0
587738195040534659,0.0538,-21.24,0.01,0.621,0.021,0.165,0.00,0
588017625634046119,0.0824,-20.82,0.01,0.512,0.020,0.128,0.00,0
587731512077713602,0.0494,-20.31,0.01,0.417,0.019,0.125,0.00,0
587729752211521659,0.0314,-21.55,0.00,0.624,0.015,0.058,0.25,0
587739810489499865,0.0681,-21.68,0.01,0.557,0.018,0.194,0.26,0
588009370685276333,0.0730,-21.02,0.01,0.414,0.022,0.100,0.20,0
588017702927663185,0.0637,-20.23,0.01,0.445,0.026,0.129,0.11,0
588017977287704766,0.0685,-21.71,0.01,0.583,0.018,0.078,0.00,0
588023046406602889,0.0346,-20.80,0.01,0.565,0.016,0.139,0.00,0
588018089468035295,0.0727,-20.96,0.01,0.549,0.026,0.129,0.36,0
587737827288809665,0.0418,-20.72,0.01,0.615,0.017,0.009,0.00,0
587731870169628827,0.0638,-22.03,0.00,0.579,0.015,0.169,0.43,0
587732771040264387,0.0789,-21.57,0.01,0.616,0.021,0.166,0.32,0
587728880880124069,0.0681,-21.57,0.01,0.660,0.018,0.047,0.13,0
587732592253141134,0.0439,-20.79,0.00,0.581,0.016,0.047,0.01,0
587737826212970804,0.0688,-20.49,0.01,0.392,0.025,0.142,0.01,0
587732591181889697,0.0590,-20.69,0.01,0.563,0.017,0.061,0.33,0
587737826746433768,0.0683,-20.92,0.02,0.554,0.030,0.076,0.15,0
587728878735458482,0.0517,-20.21,0.01,0.417,0.026,0.071,0.07,0
587728906638393557,0.0745,-21.21,0.04,0.506,0.060,0.044,0.00,0
587722983883276339,0.0404,-21.44,0.00,0.545,0.015,0.128,0.27,0
587730772799914495,0.0340,-20.21,0.01,0.675,0.019,0.068,0.21,1
587725470134894801,0.0830,-21.49,0.01,0.535,0.017,0.176,0.09,0
588017702940049545,0.0752,-22.24,0.00,0.605,0.016,0.152,0.00,0
587741391036153949,0.0338,-20.64,0.18,0.490,0.236,0.103,0.09,0
587739157113340123,0.0526,-21.34,0.01,0.491,0.029,0.117,0.21,0
587736524837683355,0.0582,-21.28,0.01,0.599,0.016,0.024,0.13,0
587735239565115542,0.0544,-21.47,0.01,0.438,0.017,0.069,0.00,0
587736915139100798,0.0402,-20.88,0.01,0.623,0.017,0.099,0.06,0
587734949663867040,0.0570,-20.44,0.01,0.453,0.023,0.116,0.12,0
587731868558557319,0.0708,-22.29,0.00,0.624,0.015,0.025,0.10,0
587732770502934688,0.0618,-21.83,0.00,0.581,0.015,0.112,0.00,0
588017978355679295,0.0530,-21.51,0.01,0.467,0.018,0.136,0.25,0
587739810490089636,0.0670,-20.68,0.01,0.352,0.020,0.167,0.36,0
587739719769718911,0.0516,-21.07,0.01,0.565,0.018,0.153,0.18,0
587739380992835739,0.0605,-21.26,0.01,0.503,0.018,0.084,0.27,0
587736541481140497,0.0586,-21.00,0.01,0.661,0.018,0.108,0.25,1
588017110752952428,0.0841,-21.10,0.01,0.499,0.025,0.069,0.01,0
587739646738890887,0.0492,-21.41,0.00,0.572,0.015,0.053,0.31,0
587738948288643287,0.0684,-21.75,0.00,0.524,0.016,0.110,0.11,0
587731172771824190,0.0512,-21.81,0.00,0.595,0.015,0.146,0.00,0
588017604685201492,0.0430,-21.18,0.00,0.633,0.015,0.106,0.15,0
587725817494241313,0.0375,-21.31,0.00,0.479,0.014,0.129,0.15,0
587739406794358916,0.0687,-22.04,0.00,0.615,0.016,0.049,0.35,0
587725550138359911,0.0589,-21.26,0.01,0.524,0.017,0.067,0.00,0
587739708478324878,0.0490,-20.75,0.01,0.426,0.016,0.064,0.00,0
587730023863681272,0.0802,-20.81,0.02,0.544,0.028,0.033,0.10,0
587735043076522215,0.0820,-21.17,0.01,0.497,0.023,0.128,0.04,0
587732581519196281,0.0500,-21.91,0.00,0.555,0.016,0.050,0.23,0
587726016150700216,0.0480,-20.67,0.01,0.596,0.018,0.118,0.12,0
587736915681476781,0.0760,-21.41,0.01,0.455,0.024,0.165,0.13,0
587727223024976038,0.0799,-21.84,0.01,0.623,0.018,0.077,0.43,0
588017979410153686,0.0671,-21.63,0.01,0.579,0.017,0.096,0.33,0
588017712585572527,0.0730,-21.26,0.01,0.553,0.019,0.149,0.00,0
587728309632958631,0.0483,-21.49,0.00,0.557,0.016,0.096,0.09,0
587735044689821857,0.0649,-20.98,0.01,0.471,0.021,0.137,0.23,0
587727180611649637,0.0425,-20.65,0.01,0.498,0.017,0.041,0.02,0
587727944564015408,0.0537,-21.37,0.00,0.588,0.017,0.071,0.01,0
587735490284355620,0.0436,-21.58,0.00,0.511,0.015,0.148,0.18,0
588017626149027981,0.0771,-21.78,0.01,0.623,0.018,0.035,0.19,0
587739506617286728,0.0605,-20.88,0.01,0.375,0.019,0.068,0.20,0
587726878350508249,0.0813,-22.40,0.01,0.610,0.017,0.114,0.32,0
588848901007933476,0.0348,-21.55,0.01,0.610,0.025,0.133,0.15,0
587739810499658134,0.0464,-20.80,0.00,0.576,0.016,0.107,0.00,0
588007005234856009,0.0398,-20.36,1.67,0.517,2.489,0.070,0.05,0
587742190974337072,0.0332,-21.51,0.00,0.506,0.015,0.165,0.21,0
588016891708833943,0.0429,-20.67,0.01,0.480,0.016,0.059,0.27,0
587735349637939315,0.0667,-21.13,0.01,0.466,0.018,0.160,0.00,0
587739115240358145,0.0657,-20.19,0.02,0.509,0.028,0.147,0.11,0
587724649261301846,0.0841,-21.83,0.01,0.586,0.017,0.165,0.00,0
587739377769185508,0.0570,-21.09,0.01,0.416,0.019,0.078,0.14,0
587735430158090361,0.0587,-20.69,0.01,0.430,0.017,0.109,0.11,0
587733429772222616,0.0343,-21.36,0.00,0.565,0.015,0.113,0.03,0
587730845814489843,0.0679,-22.02,0.01,0.583,0.018,0.154,0.17,0
588848899924492505,0.0719,-20.69,0.01,0.335,0.019,0.186,0.19,0
587729158983778458,0.0622,-21.42,0.01,0.616,0.019,0.046,0.22,0
587737826752069820,0.0611,-21.64,0.00,0.578,0.016,0.080,0.09,0
587733603180413128,0.0549,-20.59,0.01,0.606,0.019,0.113,0.00,0
587741829115740261,0.0381,-20.84,0.00,0.465,0.015,0.124,0.00,0
587735664776183898,0.0723,-20.60,0.01,0.577,0.022,0.135,0.11,0
587736781457260717,0.0699,-21.42,0.02,0.564,0.027,0.093,0.28,0
587731891654426745,0.0595,-20.50,0.01,0.427,0.025,0.175,0.31,0
587741533304651991,0.0686,-20.52,0.01,0.272,0.021,0.156,0.32,0
587732483286696059,0.0465,-20.35,0.01,0.486,0.020,0.141,0.00,0
587735347500810413,0.0508,-21.22,0.01,0.492,0.018,0.078,0.29,0
587725552819109988,0.0796,-21.84,0.01,0.632,0.019,0.132,0.31,0
587739406268760411,0.0309,-20.80,0.00,0.594,0.016,0.151,0.36,0
587726100414333074,0.0705,-21.38,0.01,0.531,0.022,0.104,0.01,0
588017625079480418,0.0429,-20.88,0.00,0.347,0.015,0.191,0.14,0
588013383257620863,0.0666,-21.13,0.01,0.490,0.024,0.192,0.00,0
587726014011408563,0.0550,-20.80,0.01,0.621,0.022,0.131,0.35,0
587732135382417552,0.0726,-21.47,0.01,0.600,0.018,0.089,0.00,0
587729408608633008,0.0791,-20.82,0.01,0.553,0.022,0.163,0.00,0
587739506079170741,0.0540,-21.89,0.00,0.570,0.015,0.048,0.21,0
588017949366288528,0.0485,-21.06,0.01,0.668,0.017,0.053,0.49,1
587729231442870468,0.0587,-21.44,0.01,0.447,0.016,0.053,0.05,0
587734948056858885,0.0491,-20.74,0.01,0.633,0.019,0.093,0.08,0
588017711515173082,0.0808,-22.16,0.01,0.532,0.023,0.067,0.27,0
588017603626860693,0.0644,-21.42,0.01,0.517,0.021,0.102,0.21,0
588023045873205432,0.0568,-21.52,0.01,0.454,0.017,0.051,0.24,0
587727180622463001,0.0658,-22.20,0.00,0.509,0.016,0.157,0.27,0
587739609161334938,0.0326,-20.43,0.01,0.386,0.017,0.069,0.20,0
587725470671962382,0.0472,-20.88,0.01,0.440,0.018,0.105,0.00,0
588017704553939173,0.0389,-20.68,0.01,0.340,0.016,0.122,0.08,0
588023240208875672,0.0361,-21.21,0.00,0.536,0.015,0.144,0.00,0
587732482753036448,0.0732,-21.23,0.01,0.543,0.019,0.139,0.18,0
588017990156484825,0.0830,-21.38,0.01,0.397,0.020,0.051,0.06,0
587729158967918716,0.0485,-20.60,0.01,0.464,0.021,0.050,0.32,0
587731514217398382,0.0306,-21.02,0.00,0.494,0.015,0.088,0.00,0
587731885737377865,0.0404,-20.98,0.01,0.526,0.017,0.180,0.38,0
587741489291853938,0.0749,-21.29,0.01,0.533,0.020,0.065,0.10,0
588017729496219777,0.0469,-21.44,0.00,0.484,0.015,0.049,0.00,0
588013383281541314,0.0850,-21.14,0.01,0.636,0.023,0.062,0.11,0
588007004731146429,0.0316,-21.12,0.00,0.599,0.015,0.189,0.00,0
587724232104018073,0.0540,-21.82,0.01,0.579,0.017,0.183,0.28,0
587726878882660518,0.0828,-21.81,0.01,0.651,0.020,0.075,0.11,0
587725774531068215,0.0412,-20.60,0.01,0.580,0.018,0.197,0.00,0
587741533327261812,0.0429,-21.39,0.01,0.472,0.016,0.094,0.10,0
587736781457916109,0.0487,-21.21,0.00,0.562,0.017,0.078,0.00,0
587739458838593712,0.0668,-21.41,0.01,0.573,0.019,0.059,0.10,0
587727178468229174,0.0576,-20.57,0.01,0.493,0.023,0.080,0.17,0
588018253216874542,0.0405,-21.24,0.01,0.501,0.017,0.067,0.43,0
587732136459436196,0.0819,-20.99,0.01,0.622,0.024,0.125,0.03,0
587741709955104778,0.0558,-21.59,0.00,0.561,0.016,0.100,0.27,0
587727223020454156,0.0420,-21.38,0.00,0.653,0.016,0.145,0.22,0
587726033856168103,0.0849,-21.91,0.01,0.425,0.018,0.016,0.00,0
587726877271457997,0.0705,-21.36,0.01,0.680,0.022,0.164,0.09,1
588017977804259401,0.0774,-21.69,0.01,0.688,0.018,0.138,0.27,1
587733442122350657,0.0451,-21.20,0.01,0.561,0.018,0.155,0.29,0
587729772607111300,0.0672,-20.83,0.01,0.571,0.018,0.165,0.00,0
587731186737807489,0.0585,-21.42,0.01,0.537,0.018,0.155,0.09,0
587736914610094641,0.0754,-20.19,0.02,0.406,0.039,0.127,0.00,0
587724650329997432,0.0807,-21.59,0.01,0.549,0.019,0.191,0.21,0
587732134853017699,0.0318,-21.01,0.00,0.493,0.015,0.102,0.00,0
587727213881524699,0.0828,-22.17,0.05,0.660,0.064,0.071,0.27,0
587729779050479734,0.0800,-21.03,0.01,0.378,0.025,0.077,0.20,0
587737809035067446,0.0319,-21.02,0.00,0.590,0.016,0.128,0.15,0
587738409796436007,0.0674,-21.37,0.07,0.645,0.151,0.143,0.16,0
587739811036332419,0.0793,-21.00,0.01,0.480,0.020,0.169,0.02,0
587722982824280230,0.0760,-20.37,0.01,0.424,0.027,0.047,0.11,0
587732135924924497,0.0679,-20.29,0.02,0.391,0.027,0.178,0.05,0
587724197208850562,0.0748,-22.38,0.00,0.730,0.017,0.134,0.47,1
587726878344347924,0.0650,-21.54,0.01,0.493,0.018,0.017,0.14,0
587734304344113375,0.0526,-21.67,0.01,0.595,0.018,0.168,0.10,0
587731512068276437,0.0467,-21.05,0.01,0.528,0.016,0.061,0.22,0
588017704025718955,0.0718,-21.72,0.01,0.568,0.018,0.156,0.24,0
588015508743585912,0.0554,-21.24,0.00,0.414,0.016,0.095,0.00,0
587727865647202497,0.0793,-20.92,0.01,0.465,0.024,0.040,0.06,0
587735043605856700,0.0645,-21.24,0.01,0.549,0.018,0.023,0.20,0
588023046942949494,0.0343,-20.39,0.00,0.487,0.016,0.033,0.40,0
588007004721447052,0.0678,-20.94,0.01,0.553,0.021,0.077,0.03,0
587742061591199882,0.0726,-22.24,0.01,0.453,0.018,0.126,0.02,0
587739406257946813,0.0731,-20.85,0.01,0.358,0.019,0.192,0.16,0
587739505012834408,0.0483,-21.15,0.00,0.539,0.015,0.119,0.01,0
587734304881311994,0.0696,-21.24,0.01,0.498,0.024,0.074,0.02,0
587733441586462918,0.0830,-22.21,0.00,0.566,0.016,0.145,0.21,0
587729160048869505,0.0788,-21.91,0.01,0.495,0.020,0.153,0.11,0
587731680649609395,0.0602,-21.27,0.01,0.523,0.018,0.155,0.00,0
587732156316975138,0.0373,-20.90,0.27,0.415,0.309,0.119,0.15,0
587728880881434752,0.0731,-21.55,0.01,0.566,0.020,0.175,0.17,0
587741829120852109,0.0529,-21.14,0.00,0.601,0.016,0.157,0.14,0
587739809961148762,0.0362,-21.58,0.00,0.611,0.016,0.140,0.32,0
588017979970158797,0.0351,-21.67,0.00,0.736,0.015,0.124,0.36,1
587726014550704258,0.0442,-21.13,0.01,0.445,0.017,0.030,0.04,0
587741707800805556,0.0530,-21.01,0.00,0.513,0.016,0.048,0.00,0
587738565482381591,0.0779,-20.96,0.02,0.509,0.027,0.062,0.39,0
587739506085724292,0.0518,-21.31,0.00,0.564,0.020,0.060,0.17,0
587731870170153175,0.0564,-21.38,0.01,0.500,0.016,0.032,0.19,0
588017713120870577,0.0617,-21.60,0.01,0.536,0.016,0.071,0.27,0
587737826749120723,0.0587,-21.67,0.01,0.646,0.016,0.117,0.03,0
587735696451960908,0.0439,-21.06,0.01,0.537,0.017,0.146,0.20,0
587738568705572992,0.0754,-21.56,0.01,0.451,0.018,0.103,0.40,0
587728931338191149,0.0656,-20.97,0.01,0.468,0.017,0.108,0.00,0
587736941989068891,0.0679,-21.22,0.05,0.605,0.147,0.064,0.05,0
587736541480091855,0.0829,-21.68,0.01,0.470,0.017,0.099,0.16,0
587739153358127309,0.0627,-21.14,0.01,0.635,0.017,0.191,0.01,0
588010136266408004,0.0613,-21.63,0.00,0.605,0.016,0.056,0.14,0
588017703491338438,0.0416,-21.41,0.01,0.605,0.022,0.083,0.46,0
588848899927834903,0.0524,-21.50,0.01,0.561,0.016,0.139,0.20,0
587738568701509801,0.0808,-21.90,0.01,0.585,0.019,0.042,0.18,0
587728931339370518,0.0560,-21.21,0.01,0.439,0.018,0.048,0.04,0
587739302612041807,0.0370,-20.54,0.01,0.450,0.018,0.194,0.40,0
587736477058465800,0.0786,-22.21,0.00,0.624,0.015,0.111,0.22,0
587726032254337132,0.0701,-20.54,0.01,0.394,0.029,0.081,0.21,0
587726014540480722,0.0363,-21.61,0.01,0.538,0.016,0.150,0.22,0
587728310176907418,0.0580,-20.64,0.01,0.461,0.024,0.099,0.02,0
588017604673339558,0.0636,-21.31,0.01,0.574,0.018,0.163,0.21,0
588017604689461340,0.0471,-21.85,0.00,0.632,0.015,0.107,0.21,0
587733412062429375,0.0678,-21.52,0.01,0.509,0.016,0.050,0.01,0
587732771598368885,0.0490,-20.83,0.01,0.573,0.017,0.171,0.13,0
587739709016768682,0.0546,-20.36,0.01,0.411,0.022,0.112,0.38,0
587726877267525983,0.0657,-20.74,0.01,0.343,0.028,0.114,0.14,0
587732134851313814,0.0532,-20.45,0.01,0.481,0.020,0.106,0.02,0
587730772809941200,0.0670,-22.15,0.00,0.620,0.017,0.021,0.17,0
587736543088935080,0.0634,-20.37,0.01,0.308,0.024,0.086,0.50,0
588013383258079569,0.0587,-21.33,0.01,0.646,0.017,0.198,0.25,0
587729229293944938,0.0491,-21.32,0.00,0.530,0.015,0.128,0.16,0
587730815747752030,0.0516,-21.46,0.01,0.576,0.017,0.037,0.12,0
588848899907649786,0.0799,-20.19,0.02,0.297,0.031,0.167,0.02,0
587733440518160691,0.0559,-20.56,0.02,0.540,0.078,0.063,0.48,0
588017702925041739,0.0430,-21.06,0.00,0.617,0.016,0.100,0.21,0
588017979964063865,0.0684,-21.03,0.01,0.408,0.018,0.121,0.02,0
588015510340305065,0.0639,-21.74,0.01,0.587,0.018,0.165,0.12,0
587736783072198876,0.0480,-20.70,0.01,0.546,0.021,0.176,0.08,0
587729387678466171,0.0668,-21.05,0.01,0.556,0.018,0.113,0.05,0
588297864180858994,0.0467,-21.18,0.00,0.347,0.015,0.067,0.08,0
588017565490806943,0.0795,-20.82,0.01,0.664,0.028,0.096,0.28,1
588010358545252539,0.0384,-21.95,0.00,0.482,0.015,0.121,0.44,0
587724648180482173,0.0724,-21.52,0.01,0.594,0.020,0.027,0.05,0
587729160055423245,0.0398,-20.91,0.01,0.486,0.017,0.125,0.01,0
587741602563555478,0.0571,-20.70,0.01,0.450,0.016,0.101,0.03,0
587738947213787245,0.0822,-20.88,0.01,0.402,0.021,0.136,0.19,0
587722981739987039,0.0602,-21.41,0.01,0.538,0.017,0.129,0.23,0
587732482202337447,0.0745,-21.54,0.01,0.533,0.017,0.096,0.20,0
587731868023652424,0.0648,-21.64,0.00,0.595,0.016,0.100,0.24,0
587724232106180733,0.0538,-21.47,0.00,0.530,0.015,0.028,0.04,0
588017567101878426,0.0429,-20.92,0.01,0.514,0.017,0.030,0.00,0
587731522281144366,0.0494,-21.16,0.00,0.502,0.016,0.126,0.08,0
588010135731634378,0.0487,-21.36,0.01,0.526,0.017,0.063,0.00,0
587739607559372844,0.0479,-21.55,0.00,0.562,0.015,0.038,0.20,0
587736543102894542,0.0513,-20.52,0.02,0.555,0.026,0.101,0.45,0
587730775484334504,0.0626,-21.02,0.01,0.334,0.018,0.077,0.21,0
587733603721609389,0.0660,-20.77,0.01,0.476,0.023,0.077,0.23,0
587741815710679234,0.0324,-20.77,0.00,0.540,0.016,0.184,0.08,0
588017702405734546,0.0811,-21.32,0.01,0.504,0.020,0.149,0.15,0
587722983887536201,0.0691,-21.50,0.01,0.523,0.018,0.089,0.04,0
587735665842651314,0.0680,-20.43,0.01,0.513,0.024,0.113,0.12,0
587727221409972460,0.0677,-21.17,0.01,0.476,0.026,0.191,0.01,0
588017627233124397,0.0368,-21.11,0.31,0.528,0.407,0.069,0.00,0
587738411401674888,0.0444,-21.41,0.00,0.602,0.016,0.130,0.00,0
588018055111377008,0.0657,-21.34,0.01,0.515,0.018,0.067,0.27,0
587739408377446530,0.0548,-20.66,0.01,0.529,0.021,0.044,0.11,0
587732484350607476,0.0690,-21.17,0.01,0.544,0.016,0.006,0.16,0
588018091081662723,0.0581,-21.19,0.01,0.599,0.017,0.123,0.11,0
587733081349488712,0.0510,-21.14,0.00,0.335,0.015,0.078,0.00,0
587733604796334285,0.0757,-21.09,0.01,0.448,0.023,0.188,0.01,0
587733397569863807,0.0707,-22.92,0.01,0.584,0.016,0.130,0.35,0
587739610233634892,0.0589,-21.74,0.00,0.592,0.016,0.157,0.04,0
587738946671214601,0.0508,-21.01,0.01,0.472,0.017,0.047,0.03,0
588848900970184879,0.0460,-21.11,0.00,0.502,0.016,0.090,0.41,0
587725503410602284,0.0748,-21.22,0.01,0.512,0.022,0.172,0.01,0
587730773887811698,0.0537,-21.00,0.01,0.491,0.017,0.048,0.00,0
587724197741592622,0.0381,-22.28,0.00,1.273,0.017,0.160,0.30,1
587741490909544559,0.0477,-20.60,0.01,0.405,0.019,0.166,0.13,0
587736753012408809,0.0480,-20.39,0.01,0.425,0.022,0.051,0.21,0
587729386082730129,0.0699,-21.84,0.00,0.567,0.016,0.076,0.00,0
587722982275154175,0.0778,-20.52,0.03,0.450,0.036,0.195,0.00,0
587725576426684611,0.0301,-20.83,0.00,0.586,0.015,0.123,0.04,0
587739505015849037,0.0400,-21.61,0.00,0.675,0.016,0.121,0.37,1
587726879413829948,0.0517,-21.01,0.01,0.387,0.021,0.028,0.06,0
587732136458190983,0.0666,-22.12,0.00,0.538,0.015,0.038,0.31,0
587737809570627771,0.0723,-22.04,0.01,0.736,0.017,0.192,0.49,1
587732048403693604,0.0684,-21.75,0.46,0.643,0.568,0.145,0.10,0
587739721363816552,0.0685,-20.65,0.01,0.474,0.025,0.097,0.05,0
587738950415745139,0.0345,-20.30,0.00,0.349,0.016,0.054,0.33,0
588018091085070442,0.0453,-20.77,0.01,0.533,0.019,0.071,0.27,0
587727178470588528,0.0320,-21.31,0.00,0.567,0.016,0.160,0.11,0
588016890635354246,0.0382,-21.03,0.00,0.564,0.016,0.070,0.00,0
588017702393937982,0.0572,-20.91,0.01,0.506,0.022,0.124,0.01,0
587734622708891858,0.0594,-21.35,0.01,0.407,0.016,0.118,0.00,0
587731681191067876,0.0563,-20.62,0.01,0.510,0.018,0.171,0.32,0
587732484340121868,0.0456,-21.02,0.01,0.451,0.016,0.096,0.22,0
588018055653163235,0.0831,-21.18,0.01,0.573,0.019,0.019,0.16,0
587733398097887330,0.0748,-22.02,0.01,0.601,0.016,0.182,0.23,0
588017704010907803,0.0647,-21.64,0.01,0.587,0.019,0.060,0.26,0
587732048408412337,0.0785,-21.29,0.01,0.531,0.018,0.085,0.13,0
587736782538539023,0.0413,-21.51,0.00,0.646,0.018,0.076,0.19,0
587731870170611910,0.0509,-21.91,0.00,0.616,0.016,0.112,0.38,0
588023046938362171,0.0618,-21.30,0.01,0.490,0.018,0.065,0.00,0
587735665304404016,0.0405,-21.28,0.00,0.497,0.015,0.139,0.16,0
588007003632042060,0.0836,-21.74,0.01,0.628,0.024,0.061,0.23,0
587726033871241253,0.0325,-22.14,0.02,0.650,0.031,0.041,0.45,0
587741821603086495,0.0744,-21.91,0.00,0.609,0.016,0.141,0.22,0
588011216988930152,0.0394,-20.75,0.01,0.412,0.019,0.036,0.07,0
587733427625721972,0.0741,-21.54,0.01,0.615,0.018,0.200,0.09,0
587731513694355564,0.0306,-21.20,0.00,0.513,0.015,0.060,0.29,0
587725551746285647,0.0331,-22.12,0.00,0.596,0.015,0.195,0.15,0
587744874790256646,0.0598,-21.68,0.01,0.678,0.017,0.037,0.39,1
588011218063327298,0.0431,-21.25,0.00,0.477,0.015,0.021,0.05,0
587736975806169294,0.0818,-22.10,0.00,0.521,0.016,0.048,0.19,0
588011123584401555,0.0400,-20.35,0.01,0.386,0.016,0.102,0.05,0
587739406775353408,0.0693,-21.72,0.01,0.446,0.019,0.093,0.37,0
587739647281922151,0.0479,-20.41,0.01,0.488,0.018,0.023,0.00,0
587738574606172376,0.0702,-20.81,0.01,0.624,0.018,0.153,0.16,0
587741817316638815,0.0725,-20.99,0.01,0.511,0.024,0.030,0.28,0
587735661014679659,0.0550,-21.07,0.01,0.419,0.018,0.185,0.00,0
587732482742485124,0.0488,-20.76,0.26,0.355,0.287,0.168,0.18,0
587728947976142992,0.0531,-21.09,0.01,0.356,0.017,0.198,0.14,0
587731186196611249,0.0418,-20.35,0.01,0.542,0.023,0.163,0.24,0
587741533305241852,0.0756,-22.13,0.00,0.585,0.016,0.042,0.35,0
587741722014056499,0.0638,-21.47,0.01,0.599,0.016,0.029,0.47,0
587732771034562627,0.0636,-20.81,0.59,0.532,0.792,0.191,0.23,0
587741532789145822,0.0512,-20.20,0.01,0.449,0.021,0.048,0.13,0
588017977843253496,0.0324,-20.76,0.00,0.491,0.016,0.086,0.45,0
587733431920427192,0.0590,-22.06,0.01,0.609,0.016,0.050,0.50,0
588017978353975416,0.0500,-20.25,0.01,0.495,0.025,0.118,0.07,0
588013382742311025,0.0841,-20.54,0.01,0.531,0.026,0.133,0.00,0
587728930808463602,0.0615,-20.63,0.01,0.489,0.024,0.048,0.00,0
587729158967001174,0.0637,-21.94,0.00,0.710,0.015,0.173,0.43,1
587725552290955459,0.0304,-20.77,0.00,0.571,0.015,0.125,0.00,0
587739406762115263,0.0830,-22.05,0.01,0.668,0.018,0.105,0.46,0
587738574072774774,0.0619,-21.65,0.00,0.581,0.016,0.102,0.05,0
588848899366649959,0.0847,-21.75,0.01,0.627,0.021,0.128,0.46,0
587741817318604976,0.0792,-21.27,0.01,0.558,0.021,0.170,0.17,0
587732152035377261,0.0740,-21.71,0.01,0.598,0.017,0.189,0.23,0
587729752742756624,0.0715,-21.17,0.01,0.472,0.018,0.179,0.01,0
587736753003823242,0.0843,-21.64,0.01,0.498,0.023,0.080,0.31,0
587732577238253719,0.0383,-21.39,0.00,0.637,0.015,0.097,0.40,0
587741602558836844,0.0805,-20.58,0.01,0.476,0.024,0.016,0.00,0
587729157906890937,0.0450,-21.40,0.00,0.649,0.016,0.196,0.28,0
587735347479314683,0.0642,-21.46,0.01,0.832,0.017,0.143,0.44,1
587732771037184233,0.0793,-21.97,0.01,0.589,0.018,0.126,0.42,0
588016878828060847,0.0527,-21.59,0.01,0.601,0.017,0.128,0.04,0
587729651811221727,0.0333,-21.17,0.00,0.591,0.015,0.106,0.03,0
588015508213924056,0.0433,-20.78,0.01,0.459,0.016,0.164,0.20,0
587739156584202314,0.0513,-22.12,0.00,0.663,0.016,0.072,0.19,0
588017604150427781,0.0748,-21.61,0.01,0.577,0.018,0.105,0.00,0
587739827662356618,0.0750,-20.49,0.02,0.433,0.030,0.144,0.19,0
587736782534148223,0.0592,-21.27,0.01,0.574,0.017,0.186,0.00,0
587741421103808691,0.0360,-20.98,0.01,0.603,0.017,0.121,0.13,0
587739133490954352,0.0615,-20.64,0.01,0.505,0.018,0.117,0.00,0
588010879832227953,0.0537,-21.30,0.00,0.490,0.016,0.144,0.16,0
587722982821724281,0.0406,-20.52,0.01,0.435,0.019,0.175,0.29,0
587741421641072811,0.0728,-21.99,0.01,0.633,0.017,0.116,0.11,0
587735489745911977,0.0355,-21.03,0.00,0.627,0.015,0.055,0.14,0
587738950416465958,0.0410,-20.70,0.01,0.467,0.019,0.185,0.08,0
587739458296414390,0.0559,-20.78,0.01,0.529,0.017,0.073,0.18,0
587739647284084849,0.0447,-21.95,0.00,0.569,0.015,0.010,0.31,0
588017978917257898,0.0375,-20.43,0.01,0.436,0.020,0.108,0.06,0
587731511530488020,0.0506,-20.92,0.01,0.529,0.018,0.074,0.09,0
588018055130907259,0.0572,-20.89,0.01,0.442,0.019,0.053,0.02,0
587742013272948908,0.0340,-21.30,0.00,0.626,0.015,0.158,0.11,0
588017949356130426,0.0724,-20.17,0.02,0.474,0.035,0.038,0.28,0
587735664773693548,0.0811,-20.41,0.02,0.358,0.035,0.075,0.20,0
588007005238722746,0.0370,-20.93,0.00,0.435,0.016,0.100,0.10,0
588017603624435822,0.0551,-20.24,0.02,0.319,0.026,0.178,0.30,0
